Minute: 36, Num of tweets: 4, Current mean: 5.65, Variance: 0.71
Minute: 37, Num of tweets: 2, Current mean: 5.55, Variance: 0.36
Minute: 38, Num of tweets: 5, Current mean: 5.54, Variance: 0.9
Minute: 39, Num of tweets: 3, Current mean: 5.47, Variance: 0.55
Minute: 40, Num of tweets: 3, Current mean: 5.41, Variance: 0.55
Minute: 41, Num of tweets: 2, Current mean: 5.33, Variance: 0.38
Minute: 42, Num of tweets: 2, Current mean: 5.26, Variance: 0.38
Minute: 43, Num of tweets: 4, Current mean: 5.23, Variance: 0.76
Minute: 44, Num of tweets: 6, Current mean: 5.24, Variance: 1.15
Minute: 45, Num of tweets: 5, Current mean: 5.24, Variance: 0.95
Minute: 46, Num of tweets: 5, Current mean: 5.23, Variance: 0.96
Minute: 47, Num of tweets: 4, Current mean: 5.21, Variance: 0.77
Minute: 48, Num of tweets: 3, Current mean: 5.16, Variance: 0.58
Minute: 49, Num of tweets: 2, Current mean: 5.1, Variance: 0.39
Minute: 0, Num of tweets: 9, Current mean: 9.0, Variance: 1.0
Minute: 1, Num of tweets: 5, Current mean: 7.0, Variance: 0.71
Minute: 2, Num of tweets: 5, Current mean: 6.33, Variance: 0.79
Minute: 3, Num of tweets: 3, Current mean: 5.5, Variance: 0.55
Minute: 4, Num of tweets: 8, Current mean: 6.0, Variance: 1.33
Minute: 5, Num of tweets: 18, Current mean: 8.0, Variance: 2.25, DATA SPIKE
Minute: 6, Num of tweets: 14, Current mean: 8.86, Variance: 1.58
Minute: 7, Num of tweets: 5, Current mean: 8.38, Variance: 0.6
Minute: 8, Num of tweets: 3, Current mean: 7.78, Variance: 0.39
Minute: 9, Num of tweets: 4, Current mean: 7.4, Variance: 0.54
Minute: 10, Num of tweets: 8, Current mean: 7.45, Variance: 1.07
Minute: 11, Num of tweets: 5, Current mean: 7.25, Variance: 0.69
Minute: 12, Num of tweets: 5, Current mean: 7.08, Variance: 0.71
Minute: 13, Num of tweets: 6, Current mean: 7.0, Variance: 0.86
Minute: 14, Num of tweets: 7, Current mean: 7.0, Variance: 1.0
Minute: 15, Num of tweets: 5, Current mean: 6.88, Variance: 0.73
Minute: 16, Num of tweets: 4, Current mean: 6.71, Variance: 0.6
Minute: 17, Num of tweets: 2, Current mean: 6.44, Variance: 0.31
Minute: 18, Num of tweets: 7, Current mean: 6.47, Variance: 1.08
Minute: 19, Num of tweets: 7, Current mean: 6.5, Variance: 1.08
Minute: 20, Num of tweets: 7, Current mean: 6.52, Variance: 1.07
Minute: 21, Num of tweets: 2, Current mean: 6.32, Variance: 0.32
Minute: 22, Num of tweets: 10, Current mean: 6.48, Variance: 1.54
Minute: 23, Num of tweets: 6, Current mean: 6.46, Variance: 0.93
Minute: 24, Num of tweets: 6, Current mean: 6.44, Variance: 0.93
Minute: 25, Num of tweets: 3, Current mean: 6.31, Variance: 0.48
Minute: 26, Num of tweets: 0, Current mean: 6.07, Variance: 0.0
Minute: 27, Num of tweets: 6, Current mean: 6.07, Variance: 0.99
Minute: 28, Num of tweets: 5, Current mean: 6.03, Variance: 0.83
Minute: 29, Num of tweets: 8, Current mean: 6.1, Variance: 1.31
Minute: 30, Num of tweets: 4, Current mean: 6.03, Variance: 0.66
Minute: 31, Num of tweets: 2, Current mean: 5.91, Variance: 0.34
Minute: 32, Num of tweets: 6, Current mean: 5.91, Variance: 1.02
Minute: 33, Num of tweets: 2, Current mean: 5.79, Variance: 0.35
Minute: 34, Num of tweets: 3, Current mean: 5.71, Variance: 0.53
Minute: 35, Num of tweets: 8, Current mean: 5.78, Variance: 1.38
Minute: 36, Num of tweets: 4, Current mean: 5.73, Variance: 0.7
Minute: 37, Num of tweets: 11, Current mean: 5.87, Variance: 1.87
Minute: 38, Num of tweets: 5, Current mean: 5.85, Variance: 0.85
Minute: 39, Num of tweets: 8, Current mean: 5.9, Variance: 1.36
Minute: 40, Num of tweets: 8, Current mean: 5.95, Variance: 1.34
Minute: 41, Num of tweets: 6, Current mean: 5.95, Variance: 1.01
Minute: 42, Num of tweets: 3, Current mean: 5.88, Variance: 0.51
Minute: 43, Num of tweets: 0, Current mean: 5.75, Variance: 0.0
Minute: 44, Num of tweets: 6, Current mean: 5.76, Variance: 1.04
Minute: 45, Num of tweets: 3, Current mean: 5.7, Variance: 0.53
Minute: 46, Num of tweets: 5, Current mean: 5.68, Variance: 0.88
Minute: 47, Num of tweets: 6, Current mean: 5.69, Variance: 1.05
Minute: 48, Num of tweets: 2, Current mean: 5.61, Variance: 0.36
Minute: 49, Num of tweets: 6, Current mean: 5.62, Variance: 1.07
Minute: 50, Num of tweets: 7, Current mean: 5.65, Variance: 1.24
Minute: 51, Num of tweets: 6, Current mean: 5.65, Variance: 1.06
Minute: 52, Num of tweets: 5, Current mean: 5.64, Variance: 0.89
Minute: 53, Num of tweets: 3, Current mean: 5.59, Variance: 0.54
Minute: 54, Num of tweets: 3, Current mean: 5.55, Variance: 0.54
Minute: 55, Num of tweets: 6, Current mean: 5.55, Variance: 1.08
Minute: 56, Num of tweets: 8, Current mean: 5.6, Variance: 1.43
Minute: 57, Num of tweets: 2, Current mean: 5.53, Variance: 0.36
Minute: 58, Num of tweets: 6, Current mean: 5.54, Variance: 1.08
Minute: 59, Num of tweets: 4, Current mean: 5.52, Variance: 0.72
Minute: 60, Num of tweets: 11, Current mean: 5.61, Variance: 1.96
Minute: 61, Num of tweets: 10, Current mean: 5.68, Variance: 1.76
Minute: 62, Num of tweets: 6, Current mean: 5.68, Variance: 1.06
Minute: 63, Num of tweets: 5, Current mean: 5.67, Variance: 0.88
Minute: 64, Num of tweets: 4, Current mean: 5.65, Variance: 0.71
